tuoi,thu_nhap_trieu,so_lan_mua_truoc,so_ngay_tu_lan_mua_cuoi,diem_tin_dung,kenh_tiep_can,khu_vuc,mua_hang
55,19.2,7,206,457.0,email,mien_bac,0
62,12.7,14,357,435.0,quang_cao,mien_trung,0
39,36.6,12,163,314.0,email,mien_trung,0
18,55.4,3,167,651.0,goi_dien,mien_nam,0
30,35.7,14,313,579.0,sms,mien_bac,0
43,46.0,2,170,655.0,sms,mien_trung,0
70,30.4,10,196,352.0,sms,mien_bac,0
59,20.1,9,165,743.0,email,mien_trung,1
57,24.6,10,326,630.0,email,mien_trung,0
59,15.2,18,354,383.0,quang_cao,mien_trung,0
48,23.1,8,85,364.0,sms,mien_trung,0
36,54.0,4,139,845.0,goi_dien,mien_trung,1
22,22.9,15,261,350.0,quang_cao,mien_nam,0
27,10.9,3,324,591.0,email,mien_nam,0
57,46.5,3,316,629.0,sms,mien_nam,0
35,12.3,5,145,564.0,goi_dien,mien_bac,0
56,24.7,8,153,697.0,sms,mien_nam,1
33,43.9,17,236,361.0,goi_dien,mien_bac,1
22,55.7,1,61,542.0,sms,mien_bac,0
33,50.5,2,149,824.0,quang_cao,mien_bac,0
50,21.5,17,60,744.0,quang_cao,mien_bac,1
24,14.4,4,10,351.0,sms,mien_trung,0
47,43.5,10,284,680.0,quang_cao,mien_nam,0
62,4.5,9,113,523.0,quang_cao,mien_trung,0
51,40.4,20,196,311.0,goi_dien,mien_bac,1
60,10.3,17,17,352.0,goi_dien,mien_nam,1
42,44.7,3,164,631.0,email,mien_bac,0
23,47.5,11,5,736.0,goi_dien,mien_bac,1
44,48.0,4,199,628.0,sms,mien_nam,0
60,7.6,7,15,574.0,goi_dien,mien_bac,0
43,40.8,3,118,451.0,goi_dien,mien_nam,0
24,14.3,2,253,491.0,quang_cao,mien_bac,0
56,19.0,17,302,428.0,goi_dien,mien_trung,0
29,40.9,1,63,697.0,email,mien_bac,1
51,52.7,20,214,836.0,goi_dien,mien_bac,1
28,22.3,10,119,697.0,sms,mien_trung,1
70,49.0,12,57,639.0,sms,mien_bac,1
35,8.1,6,148,776.0,quang_cao,mien_bac,0
69,40.1,19,237,497.0,quang_cao,mien_bac,1
42,19.6,8,358,498.0,email,mien_bac,0
47,41.8,0,219,309.0,sms,mien_bac,0
24,49.3,19,259,321.0,sms,mien_trung,1
42,51.6,13,128,805.0,email,mien_trung,1
48,41.6,19,175,540.0,quang_cao,mien_nam,1
18,13.8,12,272,495.0,quang_cao,mien_bac,0
47,48.0,11,249,465.0,quang_cao,mien_bac,0
51,28.1,5,260,703.0,sms,mien_trung,0
55,6.8,18,70,692.0,email,mien_nam,1
55,53.8,2,339,589.0,goi_dien,mien_bac,0
45,45.7,6,241,582.0,sms,mien_bac,0
23,9.5,7,339,488.0,email,mien_nam,0
32,23.3,9,251,635.0,quang_cao,mien_nam,0
34,45.6,2,252,326.0,email,mien_bac,0
33,7.8,2,17,590.0,quang_cao,mien_nam,0
43,56.7,15,19,426.0,sms,mien_trung,1
20,14.7,17,265,457.0,quang_cao,mien_trung,0
40,48.0,10,324,492.0,goi_dien,mien_trung,0
34,28.3,9,148,580.0,sms,mien_trung,0
58,27.4,7,128,645.0,email,mien_bac,1
49,55.6,11,36,378.0,email,mien_nam,1
31,55.8,5,39,504.0,quang_cao,mien_trung,0
67,29.9,20,141,502.0,goi_dien,mien_bac,1
31,12.5,8,230,662.0,goi_dien,mien_bac,0
48,36.6,19,89,802.0,goi_dien,mien_nam,1
51,23.8,15,298,319.0,email,mien_trung,0
46,33.2,14,15,727.0,sms,mien_trung,1
34,46.7,13,320,736.0,goi_dien,mien_trung,1
56,55.2,19,321,491.0,email,mien_bac,1
58,11.2,10,96,579.0,quang_cao,mien_nam,1
70,46.5,0,173,564.0,sms,mien_trung,0
26,33.7,7,20,781.0,email,mien_nam,1
57,54.4,10,96,337.0,goi_dien,mien_bac,1
27,32.7,9,95,683.0,goi_dien,mien_nam,1
41,36.7,14,149,774.0,sms,mien_trung,1
54,44.2,9,269,479.0,quang_cao,mien_nam,0
41,20.3,2,129,631.0,goi_dien,mien_nam,0
32,10.2,1,183,734.0,email,mien_bac,0
39,10.5,16,109,785.0,sms,mien_trung,1
41,12.5,20,220,445.0,sms,mien_bac,1
58,39.8,6,180,483.0,goi_dien,mien_nam,0
37,41.7,0,166,401.0,quang_cao,mien_trung,0
51,33.3,9,301,424.0,goi_dien,mien_bac,0
37,30.8,6,190,321.0,email,mien_nam,0
54,9.3,19,229,809.0,email,mien_trung,1
49,57.8,12,33,835.0,quang_cao,mien_trung,1
65,24.2,1,115,695.0,email,mien_nam,0
52,18.3,14,278,447.0,email,mien_trung,0
57,41.1,2,145,518.0,sms,mien_trung,0
70,17.5,14,32,364.0,email,mien_bac,1
35,56.0,7,309,429.0,sms,mien_bac,0
26,19.4,16,97,457.0,email,mien_trung,1
49,30.6,12,298,463.0,goi_dien,mien_nam,0
54,55.1,8,346,496.0,sms,mien_bac,0
58,24.1,6,262,808.0,email,mien_nam,0
24,27.2,3,100,316.0,sms,mien_nam,0
49,59.3,9,151,432.0,goi_dien,mien_bac,1
61,41.5,20,294,746.0,email,mien_bac,1
40,46.2,7,93,805.0,quang_cao,mien_nam,1
66,55.9,9,66,384.0,quang_cao,mien_nam,1
57,33.2,4,319,474.0,sms,mien_bac,0
44,17.3,14,4,551.0,email,mien_trung,1
66,23.2,8,234,422.0,goi_dien,mien_bac,0
48,36.0,12,274,741.0,sms,mien_trung,0
54,37.7,11,65,379.0,goi_dien,mien_nam,1
55,31.0,12,191,653.0,goi_dien,mien_nam,1
41,23.2,1,164,503.0,email,mien_bac,0
37,8.2,0,45,575.0,quang_cao,mien_nam,0
25,38.5,5,132,666.0,email,mien_trung,0
60,56.3,8,263,639.0,sms,mien_bac,0
25,41.0,3,141,528.0,sms,mien_nam,0
59,39.2,18,39,435.0,email,mien_trung,1
59,39.7,16,255,773.0,email,mien_nam,1
68,58.0,6,71,577.0,goi_dien,mien_trung,1
62,45.5,10,89,573.0,sms,mien_trung,1
39,59.4,4,338,787.0,quang_cao,mien_nam,0
20,41.7,11,101,490.0,goi_dien,mien_trung,1
62,52.1,10,229,849.0,quang_cao,mien_trung,1
36,51.9,13,210,795.0,goi_dien,mien_nam,1
27,14.9,5,71,644.0,goi_dien,mien_bac,1
60,53.2,0,268,782.0,goi_dien,mien_trung,0
66,6.2,14,343,642.0,quang_cao,mien_nam,0
28,29.0,10,3,348.0,quang_cao,mien_trung,1
60,16.1,19,136,585.0,sms,mien_trung,1
59,56.9,11,164,526.0,quang_cao,mien_trung,0
31,19.7,3,238,497.0,sms,mien_nam,0
56,38.2,4,51,340.0,goi_dien,mien_trung,0
44,41.1,1,122,504.0,quang_cao,mien_bac,0
29,12.5,9,182,683.0,goi_dien,mien_nam,1
60,25.0,5,362,536.0,sms,mien_nam,0
36,57.0,12,312,391.0,quang_cao,mien_trung,0
65,27.4,14,38,622.0,goi_dien,mien_nam,1
54,27.2,12,77,678.0,sms,mien_bac,1
43,19.9,2,325,799.0,goi_dien,mien_nam,0
35,25.7,18,316,845.0,sms,mien_nam,1
68,31.8,3,21,373.0,sms,mien_bac,0
46,11.5,6,14,482.0,quang_cao,mien_nam,0
45,9.0,2,77,365.0,sms,mien_nam,0
19,43.7,16,339,748.0,email,mien_nam,1
67,49.9,13,322,462.0,quang_cao,mien_nam,0
20,38.4,9,179,396.0,email,mien_trung,0
41,36.0,0,254,545.0,email,mien_bac,0
46,13.4,3,298,410.0,email,mien_trung,0
61,24.2,17,34,627.0,quang_cao,mien_nam,1
46,57.8,17,354,645.0,goi_dien,mien_bac,1
45,31.6,14,233,557.0,email,mien_trung,1
62,34.6,10,105,767.0,quang_cao,mien_bac,1
66,28.5,20,365,360.0,quang_cao,mien_trung,0
39,53.1,3,329,612.0,sms,mien_nam,0
40,18.4,9,343,492.0,goi_dien,mien_nam,0
45,58.0,20,99,746.0,goi_dien,mien_bac,1
47,58.2,2,51,554.0,goi_dien,mien_bac,1
62,38.5,4,33,541.0,quang_cao,mien_trung,0
67,12.9,11,253,575.0,email,mien_nam,0
49,39.9,8,335,522.0,email,mien_bac,0
57,23.8,7,153,552.0,email,mien_trung,0
,10.4,0,105,816.0,quang_cao,mien_bac,0
22,15.3,17,171,343.0,sms,mien_trung,1
47,21.8,7,242,552.0,quang_cao,mien_bac,0
48,20.2,15,79,336.0,email,mien_bac,1
24,7.2,11,42,465.0,quang_cao,mien_trung,1
51,43.5,12,342,410.0,email,mien_bac,0
32,36.4,10,30,318.0,email,mien_bac,1
43,53.0,20,279,791.0,email,mien_nam,1
20,48.4,13,274,369.0,email,mien_nam,0
64,10.7,17,175,488.0,sms,mien_nam,1
65,41.5,7,211,784.0,goi_dien,mien_nam,1
50,54.0,7,181,310.0,email,mien_trung,0
29,28.4,18,305,837.0,goi_dien,mien_nam,1
18,21.1,10,321,730.0,quang_cao,mien_nam,0
65,38.8,16,256,374.0,goi_dien,mien_nam,1
47,19.5,4,90,486.0,email,mien_trung,0
55,8.0,13,14,378.0,sms,mien_bac,1
19,51.1,15,204,833.0,goi_dien,mien_trung,1
32,27.9,11,352,564.0,goi_dien,mien_nam,0
56,57.8,7,131,456.0,sms,mien_bac,0
50,57.2,14,27,563.0,quang_cao,mien_trung,1
53,59.3,13,,698.0,sms,mien_nam,1
21,9.3,17,331,329.0,sms,mien_bac,0
61,34.1,3,151,622.0,sms,mien_trung,0
38,28.6,3,86,308.0,goi_dien,mien_trung,0
53,52.4,11,12,446.0,goi_dien,mien_trung,1
22,19.1,13,13,305.0,sms,mien_bac,1
19,50.2,9,109,800.0,email,mien_bac,1
60,20.6,15,245,352.0,goi_dien,mien_nam,1
46,25.2,0,125,585.0,email,mien_nam,0
54,36.2,8,68,357.0,quang_cao,mien_bac,0
21,26.3,16,298,546.0,email,mien_nam,1
24,52.6,2,182,432.0,quang_cao,mien_nam,0
57,21.3,12,152,564.0,sms,mien_nam,1
48,29.6,14,144,323.0,goi_dien,mien_bac,1
21,11.2,16,85,304.0,email,mien_nam,1
70,26.5,11,323,692.0,sms,mien_nam,0
42,25.6,9,163,304.0,sms,mien_bac,0
51,42.3,20,348,599.0,goi_dien,mien_nam,1
50,57.8,3,165,812.0,sms,mien_trung,0
33,48.4,13,193,645.0,sms,mien_nam,1
26,39.0,10,225,564.0,quang_cao,mien_bac,0
34,10.4,5,58,558.0,email,mien_trung,0
51,19.4,6,100,822.0,sms,mien_bac,1
60,12.7,11,175,811.0,sms,mien_nam,1
22,46.4,8,102,609.0,quang_cao,mien_trung,1
54,19.8,13,238,830.0,goi_dien,mien_trung,1
60,52.2,0,178,346.0,sms,mien_nam,0
54,48.1,3,241,503.0,sms,mien_bac,0
47,14.2,2,126,664.0,email,mien_nam,0
70,31.4,4,75,471.0,quang_cao,mien_bac,1
36,47.9,15,309,466.0,email,mien_nam,0
62,22.8,14,317,750.0,email,mien_bac,0
57,17.0,15,163,478.0,email,mien_nam,1
24,29.8,9,75,776.0,email,mien_nam,1
54,9.8,8,26,723.0,quang_cao,mien_nam,1
54,32.5,11,261,726.0,goi_dien,mien_trung,1
55,55.2,4,275,368.0,quang_cao,mien_trung,0
46,12.0,19,186,754.0,quang_cao,mien_nam,1
63,40.5,18,261,318.0,sms,mien_nam,1
21,15.2,14,129,525.0,email,mien_nam,1
56,6.7,5,269,619.0,sms,mien_trung,0
21,29.6,8,117,546.0,goi_dien,mien_trung,1
37,6.5,4,185,463.0,goi_dien,mien_nam,0
69,56.5,18,150,685.0,email,mien_nam,1
50,6.1,12,105,365.0,sms,mien_bac,0
38,27.5,3,283,786.0,quang_cao,mien_nam,0
22,13.6,20,90,539.0,sms,mien_nam,1
29,40.4,8,263,360.0,sms,mien_bac,0
22,12.4,2,38,472.0,quang_cao,mien_trung,0
47,59.6,7,259,781.0,sms,mien_trung,0
22,58.4,14,77,795.0,email,mien_trung,1
57,27.4,8,365,654.0,goi_dien,mien_bac,0
27,31.2,0,260,688.0,email,mien_nam,0
23,27.4,12,114,621.0,goi_dien,mien_nam,1
47,21.2,14,32,717.0,sms,mien_trung,1
64,58.4,6,141,349.0,quang_cao,mien_trung,0
62,6.8,4,221,435.0,email,mien_bac,0
45,30.3,12,356,769.0,sms,mien_nam,0
69,52.7,20,324,311.0,goi_dien,mien_nam,1
36,43.8,9,43,323.0,goi_dien,mien_trung,1
56,14.3,5,108,844.0,sms,mien_nam,1
56,36.1,17,147,508.0,email,mien_trung,1
21,44.6,6,158,638.0,goi_dien,mien_trung,1
50,16.9,16,37,688.0,goi_dien,mien_bac,1
28,49.3,19,272,509.0,goi_dien,mien_bac,1
46,16.5,18,311,737.0,email,mien_trung,1
66,29.1,8,280,849.0,quang_cao,mien_nam,0
60,55.0,8,256,800.0,email,mien_trung,0
59,46.8,7,40,683.0,email,mien_trung,1
27,42.0,16,156,613.0,email,mien_nam,1
34,50.9,11,162,586.0,email,mien_trung,1
64,57.8,0,294,431.0,sms,mien_nam,0
23,17.3,2,181,727.0,goi_dien,mien_trung,0
46,44.9,0,215,415.0,email,mien_trung,0
58,17.8,9,59,697.0,goi_dien,mien_trung,1
43,14.7,10,62,518.0,quang_cao,mien_nam,1
22,20.8,16,16,573.0,email,mien_bac,1
51,59.8,16,81,322.0,quang_cao,mien_trung,1
56,24.6,16,152,579.0,goi_dien,mien_trung,1
65,41.8,1,277,585.0,quang_cao,mien_trung,0
53,41.0,3,288,374.0,email,mien_nam,0
56,33.7,7,357,647.0,quang_cao,mien_trung,0
33,26.1,13,63,349.0,sms,mien_nam,1
25,12.9,7,260,536.0,quang_cao,mien_nam,0
26,18.0,20,37,410.0,goi_dien,mien_bac,1
37,39.2,5,178,691.0,sms,mien_trung,0
56,7.8,10,187,388.0,goi_dien,mien_trung,0
49,19.5,3,128,466.0,goi_dien,mien_bac,0
56,56.3,5,304,443.0,goi_dien,mien_trung,0
22,55.1,8,96,618.0,sms,mien_bac,1
42,57.3,12,39,627.0,quang_cao,mien_bac,1
58,54.9,20,131,320.0,quang_cao,mien_bac,1
32,33.3,2,192,405.0,email,mien_trung,0
57,57.3,11,134,551.0,goi_dien,mien_trung,1
54,25.7,18,40,627.0,email,mien_nam,1
62,52.7,12,68,706.0,quang_cao,mien_bac,1
27,9.7,16,103,535.0,sms,mien_bac,1
57,14.2,3,365,618.0,goi_dien,mien_trung,0
69,25.5,20,54,434.0,sms,mien_trung,1
34,32.4,1,110,411.0,sms,mien_trung,0
45,30.1,1,141,429.0,sms,mien_bac,0
48,38.5,4,325,551.0,goi_dien,mien_trung,0
55,17.1,17,37,675.0,goi_dien,mien_trung,1
28,35.5,16,299,412.0,sms,mien_nam,0
64,8.2,4,148,392.0,email,mien_nam,0
26,35.3,10,215,825.0,email,mien_trung,1
50,15.9,1,36,682.0,quang_cao,mien_bac,0
51,11.0,3,42,394.0,goi_dien,mien_bac,0
23,32.3,18,72,483.0,sms,mien_nam,1
27,12.8,13,343,394.0,goi_dien,mien_nam,0
63,16.8,13,364,557.0,goi_dien,mien_nam,0
70,35.1,6,275,569.0,sms,mien_bac,0
20,35.4,15,41,800.0,email,mien_bac,1
20,38.1,20,121,665.0,quang_cao,mien_bac,1
64,32.5,18,54,539.0,quang_cao,mien_nam,1
37,28.2,13,133,715.0,quang_cao,mien_nam,1
37,12.8,2,298,789.0,sms,mien_bac,0
18,17.9,19,196,796.0,goi_dien,mien_trung,1
39,23.0,7,304,387.0,sms,mien_nam,0
59,37.1,11,48,571.0,sms,mien_nam,1
36,10.1,10,251,319.0,email,mien_nam,0
50,23.2,17,12,412.0,email,mien_trung,1
68,29.6,15,259,508.0,sms,mien_trung,0
34,22.5,7,336,555.0,email,mien_nam,0
20,14.3,11,230,650.0,quang_cao,mien_nam,0
39,39.2,8,193,588.0,quang_cao,mien_nam,0
56,12.9,8,174,410.0,email,mien_trung,0
38,11.3,10,252,463.0,quang_cao,mien_nam,0
44,15.2,10,313,316.0,email,mien_trung,0
38,24.4,15,89,808.0,email,mien_trung,1
70,19.6,12,34,391.0,sms,mien_trung,1
65,7.9,1,288,445.0,sms,mien_bac,0
60,20.2,8,21,487.0,email,mien_nam,1
63,51.2,15,230,456.0,email,mien_nam,1
31,13.2,4,265,805.0,goi_dien,mien_bac,0
34,17.0,17,246,490.0,sms,mien_trung,0
67,14.0,19,365,786.0,quang_cao,mien_bac,0
46,58.8,17,119,808.0,quang_cao,mien_trung,1
43,34.3,14,296,630.0,email,mien_trung,0
24,30.0,15,206,828.0,goi_dien,mien_nam,0
42,36.4,12,54,383.0,quang_cao,mien_nam,1
32,13.4,20,89,810.0,goi_dien,mien_bac,1
34,36.8,2,127,342.0,sms,mien_trung,0
48,44.6,1,15,790.0,goi_dien,mien_bac,1
59,45.5,16,302,570.0,goi_dien,mien_nam,1
28,,14,119,835.0,quang_cao,mien_nam,1
49,23.9,20,141,660.0,quang_cao,mien_nam,1
44,55.7,10,273,792.0,sms,mien_bac,0
69,19.0,5,8,358.0,quang_cao,mien_trung,0
20,19.3,1,145,369.0,sms,mien_trung,0
60,32.1,17,240,743.0,quang_cao,mien_bac,1
28,25.6,19,169,523.0,goi_dien,mien_bac,1
31,30.2,12,304,460.0,goi_dien,mien_nam,0
66,56.8,7,210,656.0,email,mien_bac,0
67,12.4,19,61,554.0,email,mien_trung,1
30,36.7,16,10,807.0,email,mien_trung,1
49,11.5,1,365,488.0,sms,mien_trung,0
60,19.0,15,348,510.0,sms,mien_nam,0
61,16.2,0,361,808.0,email,mien_bac,0
44,29.8,7,277,552.0,goi_dien,mien_trung,0
67,38.1,13,268,448.0,quang_cao,mien_trung,0
44,42.7,6,215,547.0,sms,mien_bac,0
34,38.7,12,95,493.0,quang_cao,mien_bac,1
39,15.1,20,81,838.0,goi_dien,mien_nam,1
40,17.7,5,324,741.0,sms,mien_nam,0
27,50.6,15,71,524.0,sms,mien_nam,1
34,21.2,11,12,694.0,goi_dien,mien_nam,1
60,31.4,17,124,702.0,goi_dien,mien_nam,1
38,32.1,6,130,415.0,goi_dien,mien_bac,0
32,40.6,0,53,629.0,sms,mien_bac,0
33,22.4,0,164,387.0,email,mien_bac,0
55,33.5,19,65,407.0,goi_dien,mien_nam,1
66,18.1,8,22,660.0,email,mien_nam,1
38,56.5,15,131,740.0,quang_cao,mien_bac,1
56,45.3,19,206,718.0,email,mien_bac,1
25,42.3,20,86,483.0,goi_dien,mien_trung,1
23,58.6,2,38,753.0,goi_dien,mien_bac,1
61,27.1,18,34,332.0,quang_cao,mien_bac,1
25,34.5,2,135,693.0,sms,mien_trung,0
54,8.6,18,122,530.0,email,mien_nam,0
70,36.4,11,100,690.0,email,mien_nam,1
55,29.2,9,18,472.0,goi_dien,mien_bac,1
43,55.3,8,61,478.0,email,mien_nam,1
44,45.8,19,124,385.0,quang_cao,mien_bac,1
31,31.5,11,258,547.0,quang_cao,mien_bac,0
33,30.8,12,167,454.0,email,mien_nam,1
39,44.7,1,161,750.0,goi_dien,mien_nam,0
51,20.3,4,44,493.0,email,mien_trung,0
43,4.7,13,148,837.0,email,mien_nam,1
32,10.6,1,169,781.0,quang_cao,mien_trung,0
52,59.3,6,23,433.0,sms,mien_nam,1
70,59.1,11,102,752.0,email,mien_nam,1
48,15.1,0,174,437.0,goi_dien,mien_trung,0
21,25.2,20,7,798.0,sms,mien_nam,1
30,39.3,19,68,753.0,goi_dien,mien_nam,1
45,8.9,18,223,662.0,quang_cao,mien_bac,1
31,46.2,1,230,435.0,email,mien_trung,0
69,15.4,10,273,554.0,goi_dien,mien_bac,0
60,4.9,9,335,557.0,sms,mien_trung,0
41,20.4,9,265,381.0,sms,mien_nam,0
67,7.2,20,275,726.0,email,mien_trung,1
63,37.3,8,214,375.0,email,mien_trung,0
68,6.4,19,168,455.0,email,mien_nam,1
20,5.6,19,11,847.0,quang_cao,mien_trung,1
59,34.7,6,320,504.0,sms,mien_trung,0
60,26.3,14,207,656.0,sms,mien_bac,1
50,22.4,10,338,850.0,goi_dien,mien_nam,0
61,11.4,20,317,574.0,quang_cao,mien_trung,0
39,11.1,14,151,524.0,email,mien_trung,1
34,48.6,6,208,482.0,quang_cao,mien_trung,0
31,42.2,1,285,569.0,goi_dien,mien_trung,0
66,47.2,19,112,647.0,sms,mien_nam,1
18,34.6,4,40,492.0,sms,mien_bac,0
45,49.8,10,248,367.0,email,mien_bac,0
50,58.3,3,160,735.0,email,mien_bac,0
35,13.7,19,150,738.0,goi_dien,mien_nam,1
66,31.7,8,261,401.0,goi_dien,mien_nam,1
26,53.6,14,243,385.0,email,mien_trung,0
26,29.0,5,202,401.0,email,mien_nam,0
63,10.9,7,273,711.0,goi_dien,mien_bac,0
51,59.2,0,189,496.0,goi_dien,mien_trung,0
48,51.9,1,25,339.0,quang_cao,mien_nam,0
70,38.9,11,143,707.0,sms,mien_bac,1
70,46.9,17,311,603.0,goi_dien,mien_trung,1
33,40.5,5,301,457.0,goi_dien,mien_nam,0
31,43.7,0,198,690.0,sms,mien_nam,0
24,23.9,3,333,419.0,sms,mien_nam,0
44,14.5,10,48,662.0,email,mien_trung,1
29,44.0,4,306,443.0,email,mien_trung,0
68,8.6,15,203,405.0,email,mien_nam,1
22,29.7,0,343,748.0,sms,mien_bac,0
70,44.2,3,67,616.0,quang_cao,mien_nam,0
29,25.4,18,67,307.0,quang_cao,mien_nam,1
52,37.9,1,313,743.0,goi_dien,mien_trung,1
46,35.1,18,63,825.0,goi_dien,mien_nam,1
32,10.0,1,335,362.0,quang_cao,mien_nam,0
20,39.2,20,352,602.0,goi_dien,mien_nam,1
40,29.2,7,47,459.0,goi_dien,mien_bac,0
26,17.6,16,57,343.0,email,mien_nam,1
53,14.3,8,299,381.0,quang_cao,mien_nam,0
26,55.0,8,162,666.0,quang_cao,mien_nam,1
62,31.1,0,278,607.0,email,mien_nam,0
19,25.6,16,249,751.0,goi_dien,mien_bac,1
65,30.3,5,136,619.0,goi_dien,mien_nam,1
63,57.7,14,59,592.0,goi_dien,mien_trung,1
65,20.1,7,165,692.0,goi_dien,mien_nam,1
60,5.7,11,52,545.0,quang_cao,mien_trung,1
55,39.0,8,292,737.0,quang_cao,mien_trung,0
47,21.1,20,196,405.0,sms,mien_nam,1
28,27.4,8,129,477.0,quang_cao,mien_trung,0
34,33.8,0,111,322.0,sms,mien_nam,0
60,6.8,17,73,779.0,quang_cao,mien_nam,1
45,46.1,15,68,638.0,sms,mien_bac,1
22,36.6,12,48,837.0,sms,mien_nam,1
51,28.3,16,335,349.0,sms,mien_nam,0
50,43.9,11,5,757.0,email,mien_trung,1
64,38.2,15,288,836.0,sms,mien_bac,1
50,10.0,16,91,524.0,email,mien_trung,1
28,29.2,11,164,308.0,sms,mien_trung,0
45,20.6,1,320,460.0,goi_dien,mien_trung,0
23,11.9,12,76,823.0,quang_cao,mien_nam,1
46,56.2,19,11,651.0,quang_cao,mien_nam,1
52,9.8,14,309,366.0,goi_dien,mien_trung,0
43,32.6,8,298,633.0,email,mien_nam,0
36,7.1,1,194,496.0,sms,mien_trung,0
55,12.5,10,7,773.0,goi_dien,mien_nam,1
47,40.8,1,97,588.0,goi_dien,mien_bac,0
68,55.2,4,295,793.0,email,mien_nam,0
42,37.0,12,365,320.0,email,mien_trung,0
20,27.0,7,246,718.0,quang_cao,mien_trung,0
40,21.5,7,354,782.0,quang_cao,mien_nam,0
63,59.2,8,211,552.0,email,mien_trung,0
22,30.3,18,141,766.0,goi_dien,mien_trung,1
37,11.1,9,87,395.0,email,mien_nam,1
43,40.1,16,119,667.0,email,mien_nam,1
68,45.4,19,13,308.0,sms,mien_nam,1
30,36.8,6,110,386.0,sms,mien_bac,0
53,43.4,8,166,371.0,goi_dien,mien_trung,0
49,57.9,19,130,577.0,sms,mien_nam,1
26,29.5,18,68,349.0,quang_cao,mien_bac,1
63,36.3,1,8,788.0,sms,mien_trung,1
38,41.1,15,288,811.0,email,mien_trung,1
33,32.4,2,333,590.0,sms,mien_nam,0
19,8.2,3,19,492.0,email,mien_nam,0
54,15.8,9,108,641.0,email,mien_bac,1
54,48.9,8,174,618.0,goi_dien,mien_bac,1
32,11.0,17,276,567.0,quang_cao,mien_bac,0
45,13.5,14,138,805.0,email,mien_bac,1
20,50.8,14,13,525.0,sms,mien_nam,1
22,10.0,11,129,395.0,sms,mien_nam,0
36,57.5,10,157,357.0,quang_cao,mien_nam,0
37,30.8,13,121,456.0,sms,mien_trung,1
34,39.5,7,255,372.0,sms,mien_nam,0
59,5.2,7,255,409.0,email,mien_bac,0
28,24.6,11,138,772.0,sms,mien_nam,1
49,18.1,12,198,740.0,quang_cao,mien_bac,1
55,33.9,8,107,639.0,email,mien_bac,1
38,,20,49,743.0,quang_cao,mien_bac,1
27,51.8,2,262,691.0,quang_cao,mien_nam,0
39,29.1,5,216,540.0,goi_dien,mien_bac,0
62,32.4,3,160,678.0,sms,mien_trung,0
49,23.0,11,122,813.0,goi_dien,mien_nam,1
27,18.7,2,10,796.0,goi_dien,mien_trung,1
55,56.0,12,289,636.0,quang_cao,mien_bac,0
31,17.8,10,352,733.0,quang_cao,mien_trung,0
63,51.2,7,287,560.0,email,mien_nam,0
20,54.9,16,315,364.0,goi_dien,mien_bac,0
46,18.7,9,112,697.0,email,mien_trung,1
29,58.1,20,2,685.0,goi_dien,mien_bac,1
61,53.5,17,337,635.0,goi_dien,mien_trung,1
44,38.3,12,41,755.0,goi_dien,mien_trung,1
51,38.7,18,162,635.0,email,mien_bac,1
62,45.3,10,196,745.0,sms,mien_bac,1
63,42.1,20,295,655.0,sms,mien_nam,1
66,4.6,4,330,486.0,sms,mien_nam,0
23,50.1,15,265,636.0,goi_dien,mien_trung,1
31,38.0,13,82,465.0,email,mien_bac,1
36,52.0,16,35,660.0,email,mien_nam,1
19,54.5,1,68,549.0,email,mien_bac,0
62,4.9,12,137,663.0,sms,mien_bac,1
64,51.2,3,91,632.0,goi_dien,mien_trung,1
29,31.1,0,290,371.0,quang_cao,mien_nam,0
26,6.9,19,148,472.0,goi_dien,mien_trung,1
54,54.6,16,357,450.0,goi_dien,mien_trung,0
69,29.6,12,296,534.0,email,mien_trung,0
38,21.3,12,101,743.0,sms,mien_trung,1
64,8.1,8,105,355.0,email,mien_nam,0
20,49.7,10,2,330.0,quang_cao,mien_bac,1
61,53.9,0,334,396.0,goi_dien,mien_nam,0
46,14.1,1,288,705.0,goi_dien,mien_trung,0
40,37.5,5,190,785.0,quang_cao,mien_nam,0
45,42.7,11,312,309.0,sms,mien_trung,0
45,57.3,17,6,344.0,email,mien_trung,1
61,34.7,4,189,815.0,email,mien_nam,0
46,56.1,14,35,316.0,email,mien_trung,1
32,17.1,16,110,335.0,sms,mien_bac,1
66,27.4,20,292,612.0,quang_cao,mien_trung,1
32,11.8,19,199,641.0,quang_cao,mien_trung,1
29,57.9,15,86,630.0,sms,mien_trung,1
23,8.3,3,123,817.0,email,mien_nam,0
24,12.4,15,115,841.0,goi_dien,mien_bac,1
23,54.4,14,114,547.0,quang_cao,mien_trung,1
59,14.7,0,347,677.0,sms,mien_nam,0
45,16.6,7,319,475.0,goi_dien,mien_nam,0
23,6.3,8,220,477.0,email,mien_bac,0
58,46.5,13,158,491.0,goi_dien,mien_bac,1
56,56.6,4,325,572.0,sms,mien_trung,0
23,33.1,15,58,346.0,sms,mien_nam,1
68,5.2,13,288,466.0,sms,mien_nam,0
24,31.1,14,113,629.0,sms,mien_bac,1
41,16.7,20,74,789.0,quang_cao,mien_bac,1
59,7.7,2,196,666.0,quang_cao,mien_nam,0
62,29.9,9,303,790.0,goi_dien,mien_bac,0
44,28.1,3,113,452.0,sms,mien_nam,0
44,44.1,19,182,609.0,goi_dien,mien_nam,1
55,31.9,11,96,726.0,email,mien_bac,1
